No.,Chemical compound,Logk,Cas,Smiles,Ph,T,Ref,Chemical_class_27,Chemical_class_coarse
1168,Saccharose,-0.920818754,57651-76-0,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,2,,10.1016/0043-1354(83)90098-2,diol,Polyfunctional / highly functionalized
1169,Salicylate ion,4.477121255,63-36-5,C1=CC=C(C(=C1)C(=O)O)[O-],4~7,,https://doi.org/10.1016/0043-1354(83)90098-2,halogeneted,Halogenated organics
1170,Salicylic acid++,2.77815125,285979-87-5,O=C(O[2H])C1=C([2H])C([2H])=C([2H])C([2H])=C1O[2H],1.3-3,,https://doi.org/10.1016/0043-1354(83)90098-2,cyclo,Aromatic & PAHs
1171,Ser,2.255272505,632-13-3,C([C@@H](C(=O)O)N)O,7,,NIST,halogeneted,Halogenated organics
1172,Ser-,5.113943352,632-13-3,NC[C@H](O)C(O)=O,,,NIST,halogeneted,Halogenated organics
1173,Serum albumin (human),4.77815125, 70024-90-7,Cl.O1CCCC1C(N1CCN(C2N=C(C3C=C(C(=CC=3N=2)OC)OC)N)CC1)=O.O.O,7,,NIST,diol,Polyfunctional / highly functionalized
1174,SnCl2,8.929418926,7772-99-8,Cl[Sn]Cl,,,NIST,"sulfide, disulfide",Sulfur-containing organics
1175,Sotalol,4.278753601,3930-20-9,CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,,,doi.org/10.1016/j.watres.2012.06.006,"sulfide, disulfide",Sulfur-containing organics
1176,Spectinomycin,5.631971676,1695-77-8,C[C@@H]1CC(=O)[C@]2([C@@H](O1)O[C@@H]3[C@H]([C@@H]([C@@H]([C@@H]([C@H]3O2)NC)O)NC)O)O,7,,10.1016/j.chemosphere.2008.08.033,diol,Polyfunctional / highly functionalized
1177,Spectinomycin,5.631972,63393-23-7,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O,7,,https://doi.org/10.1016/j.jece.2024.112473,diol,Polyfunctional / highly functionalized
1178,Styrene,5.477121255,100-42-5,C=CC1=CC=CC=C1,,,10.1080/01919519108552279,cyclo,Aromatic & PAHs
1179,Succinic acid,-2.52288,14493-42-6,O=C(O)CCC(=O)O,6,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
1180,Sucrose,0.45,73379-56-3,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,,,https://doi.org/10.1016/j.jece.2024.112473,diol,Polyfunctional / highly functionalized
1181,Sucrose,0.041392685, 57-50-1,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,2.5,,NIST,diol,Polyfunctional / highly functionalized
1182,Sucrose,0.113943352, 57-50-1,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,3,,NIST,diol,Polyfunctional / highly functionalized
1183,Sucrose,-0.920818754, 57-50-1,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,2,,NIST,diol,Polyfunctional / highly functionalized
1184,Sucrose,0.176091259, 57-50-1,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,4,,NIST,diol,Polyfunctional / highly functionalized
1185,Sucrose,0.361727836, 57-50-1,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,5.5,,NIST,diol,Polyfunctional / highly functionalized
1186,Sucrose,-0.301029996, 57-50-1,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,2.1,,NIST,diol,Polyfunctional / highly functionalized
1187,Sucrose,0.041392685, 57-50-1,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,3.5,,NIST,diol,Polyfunctional / highly functionalized
1188,Sucrose,0.447158031, 57-50-1,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,6.9,,NIST,diol,Polyfunctional / highly functionalized
1189,Sucrose,1.204119983, 57-50-1,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,7.8,,NIST,diol,Polyfunctional / highly functionalized
1190,Sucrose,0.113943352, 57-50-1,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,3.5,,NIST,diol,Polyfunctional / highly functionalized
1191,Sucrose,0.255272505, 57-50-1,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)O)O)O)O,5,,NIST,diol,Polyfunctional / highly functionalized
1192,Sulfapyridine,5.301029996,144-83-2,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N,,,doi.org/10.1016/j.watres.2012.06.006,"sulfide, disulfide",Sulfur-containing organics
1193,Tamoxifen,6.237997418,10540-29-1,CC/C(=C(\C1=CC=CC=C1)/C2=CC=C(C=C2)OCCN(C)C)/C3=CC=CC=C3,,,10.1021/acs.est.8b00996,alcohol,Oxygenated organics
1194,Tert -butyl alcohol,0.77,75-65-0,CC(C)(C)O,,,https://doi.org/10.1016/j.jece.2024.112473,alkane,Aliphatic hydrocarbons
1195,Tert -butylformate,-0.11,1958100-48-5,CC(C)(C)OC=O,,,https://doi.org/10.1016/j.jece.2024.112473,alcohol,Oxygenated organics
1196,Tetrabutyltin,2.64,1461-25-2,CCCC[Sn](CCCC)(CCCC)CCCC,,,https://doi.org/10.1016/j.jece.2024.112473,"sulfide, disulfide",Sulfur-containing organics
1197,Tetrachlorocatechol,4.19,1198-55-6,C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)O)O,3,,https://doi.org/10.1016/S0304-3894(00)00269-7.,halogeneted,Halogenated organics
1198,Tetrachloroethene,-1.0,127-18-4,C(=C(Cl)Cl)(Cl)Cl,,,https://doi.org/10.1016/0043-1354(83)90098-2,alkane,Aliphatic hydrocarbons
1199,Tetracycline,5.875061263,60-54-8,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,9,,10.1016/j.scitotenv.2013.08.032,diol,Polyfunctional / highly functionalized
1200,Tetracycline,6.635301438,60-54-8,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,7,,10.1016/j.scitotenv.2013.08.032,diol,Polyfunctional / highly functionalized
1201,Tetracycline,4.892094603,60-54-8,C[C@@]1([C@H]2C[C@H]3[C@@H](C(=O)C(=C([C@]3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,2,,10.1016/j.scitotenv.2013.08.032,diol,Polyfunctional / highly functionalized
1202,Tetrahydrofuran,1.146128036, 109-99-9,C1CCOC1,8.1,,NIST,alcohol,Oxygenated organics
1203,Tetrahydrofuran,0.892094603, 109-99-9,C1CCOC1,7,,NIST,alcohol,Oxygenated organics
1204,Tetrahydrofuran,0.86923172, 109-99-9,C1CCOC1,6,,NIST,alcohol,Oxygenated organics
1205,Tetrahydrofuran,0.832508913, 109-99-9,C1CCOC1,2.7,,NIST,alcohol,Oxygenated organics
1206,Tetrahydrofuran,0.785329835, 109-99-9,C1CCOC1,2.2,,NIST,alcohol,Oxygenated organics
1207,Tetramethylethene,6.0,19289-58-8,CC(C)=C(C)C,,,https://doi.org/10.1016/j.jece.2024.112473,alkane,Aliphatic hydrocarbons
1208,Thiazole,2.176091259,288-47-1,C1=CSC=N1,7,,https://doi.org/10.1021/acs.est.5c01323,"sulfide, disulfide",Sulfur-containing organics
1209,Thiazole-4-carboxaldehyde,1.041392685,3364-80-5,C1=C(N=CS1)C=O,7,,https://doi.org/10.1021/acs.est.5c01323,halogeneted,Halogenated organics
1210,Thiazole-4-carboxamide,1.079181246,3575/9/5,C1=C(N=CS1)C(=O)N,7,,https://doi.org/10.1021/acs.est.5c01323,halogeneted,Halogenated organics
1211,Thioacetate,6.176091259,29632-72-2,CC(=O)[S-],7,,https://doi.org/10.1021/acs.est.5c01323,"sulfide, disulfide",Sulfur-containing organics
1212,Thr,2.414973348,7004/4/8,C[C@H]([C@@H](C(=O)O)N)O,7,,NIST,halogeneted,Halogenated organics
1213,Thr-,4.653212514,68199-29-1,N[C@@H]([C@H](O)C)C([O-])=O,2.3-7,,NIST,halogeneted,Halogenated organics
1214,Thymidine,4.48,240407-53-8,Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,,,https://doi.org/10.1016/j.jece.2024.112473,cyclo,Aromatic & PAHs
1215,Thymine,4.3,200417-68-1,Cc1c[nH]c(=O)[nH]c1=O,,,https://doi.org/10.1016/j.jece.2024.112473,cyclo,Aromatic & PAHs
1216,Tiamulin fumarate,5.579783597,89708-74-7,CCN(CC)CCSCC(=O)O[C@@H]1C[C@@]([C@H]([C@@H]([C@@]23CC[C@H]([C@@]1([C@@H]2C(=O)CC3)C)C)C)O)(C)C=C.C(=C/C(=O)O)\C(=O)O,7,,10.1061/(ASCE)EE.1943-7870.0000404,diol,Polyfunctional / highly functionalized
1217,Toluene,1.146128036,108-88-3,CC1=CC=CC=C1,,,https://doi.org/10.1016/0043-1354(83)90098-2,cyclo,Aromatic & PAHs
1218,Toluene,1.146128036,108-88-3,CC1=CC=CC=C1,1.7,,https://doi.org/10.1016/0043-1354(83)90098-2,cyclo,Aromatic & PAHs
1219,Toxaphene,0.113943352,8001-35-2,C=C1C(C2(C(C(C1(C2(Cl)Cl)Cl)Cl)Cl)Cl)(CCl)CCl,5.6,,NIST,halogeneted,Halogenated organics
1220,Trans-3-hexen-1-ol,4.73,928-97-2,CC/C=C/CCO,,,https://doi.org/10.1016/j.jece.2024.112473,alkane,Aliphatic hydrocarbons
1221,Trehalose,0.41,111694-11-2,OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,,,https://doi.org/10.1016/j.jece.2024.112473,diol,Polyfunctional / highly functionalized
1222,Trehalose,0.414973348,99-20-7,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O)O)O)O)O,4,,NIST,diol,Polyfunctional / highly functionalized
1223,Trichloroacetate,-4.522878745,14357-05-2,C(=O)(C(Cl)(Cl)Cl)O,,,https://doi.org/10.1016/0043-1354(83)90098-2,alkane,Aliphatic hydrocarbons
1224,Trichloroethylene,1.15,39628-69-8,ClC=C(Cl)Cl,,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
1225,Triclosan,3.11,3380-34-5,C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,2,,https://doi.org/10.1016/j.watres.2007.02.049.,alcohol,Oxygenated organics
1226,Triethylene glycol,-0.27,20600-87-7,OCCOCCOCCO,,,https://doi.org/10.1016/j.jece.2024.112473,diol,Polyfunctional / highly functionalized
1227,Triflurali,2.534486809,1582-09-8,O=[N+]([O-])C1=C(N(CCC)CCC)C([N+]([O-])=O)=CC(C(F)(F)F)=C1,7,,10.1016/j.scitotenv.2020.136816,cyclo,Aromatic & PAHs
1228,Triflurali,2.534486809,1582-09-8,O=[N+]([O-])C1=C(N(CCC)CCC)C([N+]([O-])=O)=CC(C(F)(F)F)=C1,2,,10.1016/j.scitotenv.2020.136816,cyclo,Aromatic & PAHs
1229,Trifluralin,3.28,347841-79-6,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],,,https://doi.org/10.1016/j.jece.2024.112473,cyclo,Aromatic & PAHs
1230,Trimethoprim,5.497443178,7331-22-8,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,,,doi.org/10.1016/j.watres.2012.06.006,diol,Polyfunctional / highly functionalized
1231,Trimethoprim,5.497443178,7331-22-8,COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,7,,doi.org/10.1016/j.watres.2012.06.006,diol,Polyfunctional / highly functionalized
1232,Tylosin tartrate,5.707570176,74610-55-2,CC[C@@H]1[C@H](/C=C(/C=C/C(=O)[C@@H](C[C@@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)O)(C)O)N(C)C)O)CC=O)C)\C)CO[C@H]4[C@@H]([C@@H]([C@@H]([C@H](O4)C)O)OC)OC.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,7,,doi.org/10.1016/j.watres.2012.06.006,diol,Polyfunctional / highly functionalized
1233,TyrOH,3.681241237,55520-40-6,​N[C@@H](Cc1ccc(O)cc1)C(=O)O,7,,NIST,halogeneted,Halogenated organics
1234,Tyrosol,6.05,2517772-20-0,OCCc1ccc(O)cc1,,,https://doi.org/10.1016/j.jece.2024.112473,alcohol,Oxygenated organics
1235,Uracil,2.81,64177-90-8,O=c1cc[nH]c(=O)[nH]1,,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
1236,Urea,-1.301029996,57-13-6,C(=O)(N)N,2~7,,https://doi.org/10.1016/0043-1354(83)90098-2,halogeneted,Halogenated organics
1237,Urea,-1.301029996,57-13-6,C(=O)(N)N,2.7,,10.1080/01919519908547257,halogeneted,Halogenated organics
1238,Uric acid,6.146128036,69-93-2,C12=C(NC(=O)N1)NC(=O)NC2=O, 1.9 - 6.1,,NIST,halogeneted,Halogenated organics
1239,Val,1.602059991,7004/3/7,CC(C)[C@@H](C(=O)O)N,7,,NIST,alkane,Aliphatic hydrocarbons
1240,Valsantan,1.579783597,137862-53-4,CC(C)[C@@H](C(O)=O)N(C(CCCC)=O)CC1=CC=C(C=C1)C2=C(C=CC=C2)C3=NN=NN3,,,doi.org/10.1016/j.watres.2012.06.006,alkane,Aliphatic hydrocarbons
1241,Venlafaxine,3.929418926,93413-69-5,CN(C)CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O,,,doi.org/10.1016/j.watres.2012.06.006,alcohol,Oxygenated organics
1242,Veratric acid,3.886490725,1993/7/2,COC1=C(C=C(C=C1)C(=O)O)OC,,,10.1007/s11172-008-0043-6,diol,Polyfunctional / highly functionalized
1243,Veratric alcohol,4.59,860749-26-4,COc1ccc(CO)cc1OC,,,https://doi.org/10.1016/j.jece.2024.112473,diol,Polyfunctional / highly functionalized
1244,Veratric aldehyde,3.612783857,120-14-9,COC1=C(C=C(C=C1)C=O)OC,,,10.1007/s11172-008-0043-6,diol,Polyfunctional / highly functionalized
1245,Veratrol,4.2,861793-39-7,COc1ccccc1OC,,,https://doi.org/10.1016/j.jece.2024.112473,diol,Polyfunctional / highly functionalized
1246,Vinylene carbonate,4.41,872-36-6,O=c1occo1,,,https://doi.org/10.1016/j.jece.2024.112473,diol,Polyfunctional / highly functionalized
1247,Vinylsulfone,-3.233587153,77-77-0,C=CS(=O)(=O)C=C,,,10.1007/s10975-005-0142-4,"sulfide, disulfide",Sulfur-containing organics
1248,Vydate,2.792391689,  23135-22-0,CNC(=O)ON=C(C(=O)N(C)C)SC,,,NIST,"sulfide, disulfide",Sulfur-containing organics
1249,Vydate (Oxamyl),2.792391689,23135-22-0,O=C(N(C)C)/C(SC)=N/OC(NC)=O,2~7,,https://doi.org/10.1016/0043-1354(83)90098-2,diol,Polyfunctional / highly functionalized
1250,ZnDTPA3—,3.544068044,65229-17-6,​[Zn+2].O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-],,,https://doi.org/10.1021/acs.est.8b00586,diol,Polyfunctional / highly functionalized
1251,abietic acids,3.819543936,514-10-3,C[C@]([C@](CCC(C(C)C)=C1)([H])C1=CC2)(CCC3)[C@]2([H])[C@@]3(C)C(O)=O,,,10.1139/s05-031,cyclo,Aromatic & PAHs
1252,acenaphthene,5.26,208-96-8,C1CC2=CC=CC3=C2C1=CC=C3,7,,10.1016/j.scitotenv.2020.136816,cyclo,Aromatic & PAHs
1253,acetamiprid,-0.602059991,135410-20-7,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,,,doi.org/10.1016/j.watres.2012.06.006,alkane,Aliphatic hydrocarbons
1254,acetic acid,-1.522878745,2845/3/6,CC(=O)O,,,10.1016/j.cej.2018.10.191,alkane,Aliphatic hydrocarbons
1255,acetochlor,0.378397901,34256-82-1,CCC1=CC=CC(=C1N(COCC)C(=O)CCl)C,,,10.1021/ie030229y,alkane,Aliphatic hydrocarbons
1256,acetone oxime,2.409425869,127-06-0,CC(=NO)C,7,,10.1016/j.watres.2017.05.074,alkane,Aliphatic hydrocarbons
1257,acetone oxime,2.409426,1212430-16-4,CC(C)=NO,7,,https://doi.org/10.1016/j.jece.2024.112473,alkane,Aliphatic hydrocarbons
1258,acridine,1.57054294,260-94-6,C1=CC=C2C(=C1)C=C3C=CC=CC3=N2,3,,10.1080/01919510208901618,cyclo,Aromatic & PAHs
1259,acrylamide,5.0,9003/5/8,C=CC(=O)N,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1260,acrylic acid,4.447158031,1979/10/7,C=CC(=O)O,,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1261,acrylic acid (anion),5.20412,10344-93-1,C=CC(=O)[O-],,,https://doi.org/10.1016/j.jece.2024.112473,halogeneted,Halogenated organics
1262,acrylonitrile,2.94,60556-87-8,C=CC#N,7,,doi.org/10.1016/j.watres.2012.06.006,halogeneted,Halogenated organics
1263,adipic acid monoethyl ester,-2.522878745,626-86-8,CCOC(=O)CCCCC(=O)O,,,doi.org/10.1016/j.watres.2012.06.006,alcohol,Oxygenated organics
1264,alachlor,0.397940009,15972-60-8,CCC1=C(C(=CC=C1)CC)N(COC)C(=O)CCl,7,,doi.org/10.1016/j.watres.2012.06.006,alkane,Aliphatic hydrocarbons
